chain,category_clean,item_name,serve_size,serve_size_unit,nutrition_indicator,value_per_serving
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles with Egg Whites",178.0,g,dietary_fiber_g,2.0
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles with Egg Whites",178.0,g,sugars_g,16.0
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles with Egg Whites",178.0,g,protein_g,20.0
McDondalds,breakfast,Big Breakfast (Large Biscuit),283.0,g,calories_kcal,800.0
McDondalds,breakfast,Big Breakfast (Large Biscuit),283.0,g,total_fat_g,52.0
McDondalds,breakfast,Big Breakfast (Large Biscuit),283.0,g,saturated_fat_g,18.0
McDondalds,breakfast,Big Breakfast (Large Biscuit),283.0,g,trans_fat_g,0.0
McDondalds,breakfast,Big Breakfast (Large Biscuit),283.0,g,cholesterol_mg,555.0
McDondalds,breakfast,Big Breakfast (Large Biscuit),283.0,g,sodium_mg,1680.0
McDondalds,breakfast,Big Breakfast (Large Biscuit),283.0,g,carbohydrates_g,56.0
McDondalds,breakfast,Big Breakfast (Large Biscuit),283.0,g,dietary_fiber_g,4.0
McDondalds,breakfast,Big Breakfast (Large Biscuit),283.0,g,sugars_g,3.0
McDondalds,breakfast,Big Breakfast (Large Biscuit),283.0,g,protein_g,28.0
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269.0,g,calories_kcal,740.0
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269.0,g,total_fat_g,48.0
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269.0,g,saturated_fat_g,17.0
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269.0,g,trans_fat_g,0.0
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269.0,g,cholesterol_mg,555.0
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269.0,g,sodium_mg,1560.0
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269.0,g,carbohydrates_g,51.0
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269.0,g,dietary_fiber_g,3.0
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269.0,g,sugars_g,3.0
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269.0,g,protein_g,28.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286.0,g,calories_kcal,690.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286.0,g,total_fat_g,41.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286.0,g,saturated_fat_g,14.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286.0,g,trans_fat_g,0.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286.0,g,cholesterol_mg,35.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286.0,g,sodium_mg,1700.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286.0,g,carbohydrates_g,55.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286.0,g,dietary_fiber_g,4.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286.0,g,sugars_g,4.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286.0,g,protein_g,26.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272.0,g,calories_kcal,640.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272.0,g,total_fat_g,37.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272.0,g,saturated_fat_g,14.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272.0,g,trans_fat_g,0.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272.0,g,cholesterol_mg,35.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272.0,g,sodium_mg,1590.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272.0,g,carbohydrates_g,50.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272.0,g,dietary_fiber_g,3.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272.0,g,sugars_g,3.0
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272.0,g,protein_g,26.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434.0,g,calories_kcal,1150.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434.0,g,total_fat_g,60.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434.0,g,saturated_fat_g,20.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434.0,g,trans_fat_g,0.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434.0,g,cholesterol_mg,575.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434.0,g,sodium_mg,2260.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434.0,g,carbohydrates_g,116.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434.0,g,dietary_fiber_g,7.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434.0,g,sugars_g,17.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434.0,g,protein_g,36.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420.0,g,calories_kcal,1090.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420.0,g,total_fat_g,56.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420.0,g,saturated_fat_g,19.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420.0,g,trans_fat_g,0.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420.0,g,cholesterol_mg,575.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420.0,g,sodium_mg,2150.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420.0,g,carbohydrates_g,111.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420.0,g,dietary_fiber_g,6.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420.0,g,sugars_g,17.0
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420.0,g,protein_g,36.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437.0,g,calories_kcal,1050.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437.0,g,total_fat_g,50.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437.0,g,saturated_fat_g,16.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437.0,g,trans_fat_g,0.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437.0,g,cholesterol_mg,55.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437.0,g,sodium_mg,2290.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437.0,g,carbohydrates_g,115.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437.0,g,dietary_fiber_g,7.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437.0,g,sugars_g,18.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437.0,g,protein_g,35.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423.0,g,calories_kcal,990.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423.0,g,total_fat_g,46.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423.0,g,saturated_fat_g,16.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423.0,g,trans_fat_g,0.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423.0,g,cholesterol_mg,55.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423.0,g,sodium_mg,2170.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423.0,g,carbohydrates_g,110.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423.0,g,dietary_fiber_g,6.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423.0,g,sugars_g,17.0
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423.0,g,protein_g,35.0
McDondalds,breakfast,Cinnamon Melts,114.0,g,calories_kcal,460.0
McDondalds,breakfast,Cinnamon Melts,114.0,g,total_fat_g,19.0
McDondalds,breakfast,Cinnamon Melts,114.0,g,saturated_fat_g,9.0
McDondalds,breakfast,Cinnamon Melts,114.0,g,trans_fat_g,0.0
McDondalds,breakfast,Cinnamon Melts,114.0,g,cholesterol_mg,15.0
McDondalds,breakfast,Cinnamon Melts,114.0,g,sodium_mg,370.0
McDondalds,breakfast,Cinnamon Melts,114.0,g,carbohydrates_g,66.0
McDondalds,breakfast,Cinnamon Melts,114.0,g,dietary_fiber_g,3.0
McDondalds,breakfast,Cinnamon Melts,114.0,g,sugars_g,32.0
McDondalds,breakfast,Cinnamon Melts,114.0,g,protein_g,6.0
McDondalds,breakfast,Egg McMuffin,136.0,g,calories_kcal,300.0
McDondalds,breakfast,Egg McMuffin,136.0,g,total_fat_g,13.0
McDondalds,breakfast,Egg McMuffin,136.0,g,saturated_fat_g,5.0
McDondalds,breakfast,Egg McMuffin,136.0,g,trans_fat_g,0.0
McDondalds,breakfast,Egg McMuffin,136.0,g,cholesterol_mg,260.0
McDondalds,breakfast,Egg McMuffin,136.0,g,sodium_mg,750.0
McDondalds,breakfast,Egg McMuffin,136.0,g,carbohydrates_g,31.0
McDondalds,breakfast,Egg McMuffin,136.0,g,dietary_fiber_g,4.0
McDondalds,breakfast,Egg McMuffin,136.0,g,sugars_g,3.0
McDondalds,breakfast,Egg McMuffin,136.0,g,protein_g,17.0
McDondalds,breakfast,Egg White Delight,135.0,g,calories_kcal,250.0
McDondalds,breakfast,Egg White Delight,135.0,g,total_fat_g,8.0
McDondalds,breakfast,Egg White Delight,135.0,g,saturated_fat_g,3.0
McDondalds,breakfast,Egg White Delight,135.0,g,trans_fat_g,0.0
McDondalds,breakfast,Egg White Delight,135.0,g,cholesterol_mg,25.0
McDondalds,breakfast,Egg White Delight,135.0,g,sodium_mg,770.0
McDondalds,breakfast,Egg White Delight,135.0,g,carbohydrates_g,30.0
McDondalds,breakfast,Egg White Delight,135.0,g,dietary_fiber_g,4.0
McDondalds,breakfast,Egg White Delight,135.0,g,sugars_g,3.0
McDondalds,breakfast,Egg White Delight,135.0,g,protein_g,18.0
McDondalds,breakfast,Fruit & Maple Oatmeal,251.0,g,calories_kcal,290.0
McDondalds,breakfast,Fruit & Maple Oatmeal,251.0,g,total_fat_g,4.0
McDondalds,breakfast,Fruit & Maple Oatmeal,251.0,g,saturated_fat_g,1.5
McDondalds,breakfast,Fruit & Maple Oatmeal,251.0,g,trans_fat_g,0.0
McDondalds,breakfast,Fruit & Maple Oatmeal,251.0,g,cholesterol_mg,5.0
McDondalds,breakfast,Fruit & Maple Oatmeal,251.0,g,sodium_mg,160.0
McDondalds,breakfast,Fruit & Maple Oatmeal,251.0,g,carbohydrates_g,58.0
McDondalds,breakfast,Fruit & Maple Oatmeal,251.0,g,dietary_fiber_g,5.0
McDondalds,breakfast,Fruit & Maple Oatmeal,251.0,g,sugars_g,32.0
McDondalds,breakfast,Fruit & Maple Oatmeal,251.0,g,protein_g,5.0
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251.0,g,calories_kcal,260.0
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251.0,g,total_fat_g,4.0
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251.0,g,saturated_fat_g,1.5
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251.0,g,trans_fat_g,0.0
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251.0,g,cholesterol_mg,5.0
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251.0,g,sodium_mg,115.0
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251.0,g,carbohydrates_g,49.0
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251.0,g,dietary_fiber_g,5.0
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251.0,g,sugars_g,18.0
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251.0,g,protein_g,5.0
McDondalds,breakfast,Hash Brown,56.0,g,calories_kcal,150.0
McDondalds,breakfast,Hash Brown,56.0,g,total_fat_g,9.0
McDondalds,breakfast,Hash Brown,56.0,g,saturated_fat_g,1.5
McDondalds,breakfast,Hash Brown,56.0,g,trans_fat_g,0.0
McDondalds,breakfast,Hash Brown,56.0,g,cholesterol_mg,0.0
McDondalds,breakfast,Hash Brown,56.0,g,sodium_mg,310.0
McDondalds,breakfast,Hash Brown,56.0,g,carbohydrates_g,15.0
McDondalds,breakfast,Hash Brown,56.0,g,dietary_fiber_g,2.0
McDondalds,breakfast,Hash Brown,56.0,g,sugars_g,0.0
McDondalds,breakfast,Hash Brown,56.0,g,protein_g,1.0
McDondalds,breakfast,Hotcakes,151.0,g,calories_kcal,350.0
McDondalds,breakfast,Hotcakes,151.0,g,total_fat_g,9.0
McDondalds,breakfast,Hotcakes,151.0,g,saturated_fat_g,2.0
McDondalds,breakfast,Hotcakes,151.0,g,trans_fat_g,0.0
McDondalds,breakfast,Hotcakes,151.0,g,cholesterol_mg,20.0
McDondalds,breakfast,Hotcakes,151.0,g,sodium_mg,590.0
McDondalds,breakfast,Hotcakes,151.0,g,carbohydrates_g,60.0
McDondalds,breakfast,Hotcakes,151.0,g,dietary_fiber_g,3.0
McDondalds,breakfast,Hotcakes,151.0,g,sugars_g,14.0
McDondalds,breakfast,Hotcakes,151.0,g,protein_g,8.0
McDondalds,breakfast,Hotcakes and Sausage,192.0,g,calories_kcal,520.0
McDondalds,breakfast,Hotcakes and Sausage,192.0,g,total_fat_g,24.0
McDondalds,breakfast,Hotcakes and Sausage,192.0,g,saturated_fat_g,7.0
McDondalds,breakfast,Hotcakes and Sausage,192.0,g,trans_fat_g,0.0
McDondalds,breakfast,Hotcakes and Sausage,192.0,g,cholesterol_mg,50.0
McDondalds,breakfast,Hotcakes and Sausage,192.0,g,sodium_mg,930.0
McDondalds,breakfast,Hotcakes and Sausage,192.0,g,carbohydrates_g,61.0
McDondalds,breakfast,Hotcakes and Sausage,192.0,g,dietary_fiber_g,3.0
McDondalds,breakfast,Hotcakes and Sausage,192.0,g,sugars_g,14.0
McDondalds,breakfast,Hotcakes and Sausage,192.0,g,protein_g,15.0
McDondalds,breakfast,Sausage Biscuit (Large Biscuit),131.0,g,calories_kcal,480.0
McDondalds,breakfast,Sausage Biscuit (Large Biscuit),131.0,g,total_fat_g,31.0
McDondalds,breakfast,Sausage Biscuit (Large Biscuit),131.0,g,saturated_fat_g,13.0
McDondalds,breakfast,Sausage Biscuit (Large Biscuit),131.0,g,trans_fat_g,0.0
McDondalds,breakfast,Sausage Biscuit (Large Biscuit),131.0,g,cholesterol_mg,30.0
McDondalds,breakfast,Sausage Biscuit (Large Biscuit),131.0,g,sodium_mg,1190.0
McDondalds,breakfast,Sausage Biscuit (Large Biscuit),131.0,g,carbohydrates_g,39.0
McDondalds,breakfast,Sausage Biscuit (Large Biscuit),131.0,g,dietary_fiber_g,3.0
McDondalds,breakfast,Sausage Biscuit (Large Biscuit),131.0,g,sugars_g,3.0
McDondalds,breakfast,Sausage Biscuit (Large Biscuit),131.0,g,protein_g,11.0
McDondalds,breakfast,Sausage Biscuit (Regular Biscuit),117.0,g,calories_kcal,430.0
McDondalds,breakfast,Sausage Biscuit (Regular Biscuit),117.0,g,total_fat_g,27.0
McDondalds,breakfast,Sausage Biscuit (Regular Biscuit),117.0,g,saturated_fat_g,12.0
McDondalds,breakfast,Sausage Biscuit (Regular Biscuit),117.0,g,trans_fat_g,0.0
McDondalds,breakfast,Sausage Biscuit (Regular Biscuit),117.0,g,cholesterol_mg,30.0
McDondalds,breakfast,Sausage Biscuit (Regular Biscuit),117.0,g,sodium_mg,1080.0
McDondalds,breakfast,Sausage Biscuit (Regular Biscuit),117.0,g,carbohydrates_g,34.0
McDondalds,breakfast,Sausage Biscuit (Regular Biscuit),117.0,g,dietary_fiber_g,2.0
McDondalds,breakfast,Sausage Biscuit (Regular Biscuit),117.0,g,sugars_g,2.0
McDondalds,breakfast,Sausage Biscuit (Regular Biscuit),117.0,g,protein_g,11.0
McDondalds,breakfast,Sausage Biscuit with Egg (Large Biscuit),177.0,g,calories_kcal,570.0
McDondalds,breakfast,Sausage Biscuit with Egg (Large Biscuit),177.0,g,total_fat_g,37.0
McDondalds,breakfast,Sausage Biscuit with Egg (Large Biscuit),177.0,g,saturated_fat_g,15.0
McDondalds,breakfast,Sausage Biscuit with Egg (Large Biscuit),177.0,g,trans_fat_g,0.0
McDondalds,breakfast,Sausage Biscuit with Egg (Large Biscuit),177.0,g,cholesterol_mg,250.0
McDondalds,breakfast,Sausage Biscuit with Egg (Large Biscuit),177.0,g,sodium_mg,1280.0
McDondalds,breakfast,Sausage Biscuit with Egg (Large Biscuit),177.0,g,carbohydrates_g,42.0
McDondalds,breakfast,Sausage Biscuit with Egg (Large Biscuit),177.0,g,dietary_fiber_g,3.0
McDondalds,breakfast,Sausage Biscuit with Egg (Large Biscuit),177.0,g,sugars_g,3.0
McDondalds,breakfast,Sausage Biscuit with Egg (Large Biscuit),177.0,g,protein_g,18.0
McDondalds,breakfast,Sausage Biscuit with Egg (Regular Biscuit),163.0,g,calories_kcal,510.0
McDondalds,breakfast,Sausage Biscuit with Egg (Regular Biscuit),163.0,g,total_fat_g,33.0
McDondalds,breakfast,Sausage Biscuit with Egg (Regular Biscuit),163.0,g,saturated_fat_g,14.0
McDondalds,breakfast,Sausage Biscuit with Egg (Regular Biscuit),163.0,g,trans_fat_g,0.0
McDondalds,breakfast,Sausage Biscuit with Egg (Regular Biscuit),163.0,g,cholesterol_mg,250.0
McDondalds,breakfast,Sausage Biscuit with Egg (Regular Biscuit),163.0,g,sodium_mg,1170.0
McDondalds,breakfast,Sausage Biscuit with Egg (Regular Biscuit),163.0,g,carbohydrates_g,36.0
McDondalds,breakfast,Sausage Biscuit with Egg (Regular Biscuit),163.0,g,dietary_fiber_g,2.0
McDondalds,breakfast,Sausage Biscuit with Egg (Regular Biscuit),163.0,g,sugars_g,2.0
McDondalds,breakfast,Sausage Biscuit with Egg (Regular Biscuit),163.0,g,protein_g,18.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Large Biscuit),181.0,g,calories_kcal,520.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Large Biscuit),181.0,g,total_fat_g,32.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Large Biscuit),181.0,g,saturated_fat_g,13.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Large Biscuit),181.0,g,trans_fat_g,0.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Large Biscuit),181.0,g,cholesterol_mg,35.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Large Biscuit),181.0,g,sodium_mg,1290.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Large Biscuit),181.0,g,carbohydrates_g,40.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Large Biscuit),181.0,g,dietary_fiber_g,3.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Large Biscuit),181.0,g,sugars_g,3.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Large Biscuit),181.0,g,protein_g,18.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Regular Biscuit),167.0,g,calories_kcal,460.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Regular Biscuit),167.0,g,total_fat_g,27.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Regular Biscuit),167.0,g,saturated_fat_g,12.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Regular Biscuit),167.0,g,trans_fat_g,0.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Regular Biscuit),167.0,g,cholesterol_mg,35.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Regular Biscuit),167.0,g,sodium_mg,1180.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Regular Biscuit),167.0,g,carbohydrates_g,34.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Regular Biscuit),167.0,g,dietary_fiber_g,2.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Regular Biscuit),167.0,g,sugars_g,3.0
McDondalds,breakfast,Sausage Biscuit with Egg Whites (Regular Biscuit),167.0,g,protein_g,18.0
McDondalds,breakfast,Sausage Burrito,111.0,g,calories_kcal,300.0
McDondalds,breakfast,Sausage Burrito,111.0,g,total_fat_g,16.0
McDondalds,breakfast,Sausage Burrito,111.0,g,saturated_fat_g,7.0
McDondalds,breakfast,Sausage Burrito,111.0,g,trans_fat_g,0.0
McDondalds,breakfast,Sausage Burrito,111.0,g,cholesterol_mg,115.0
McDondalds,breakfast,Sausage Burrito,111.0,g,sodium_mg,790.0
McDondalds,breakfast,Sausage Burrito,111.0,g,carbohydrates_g,26.0
McDondalds,breakfast,Sausage Burrito,111.0,g,dietary_fiber_g,1.0
McDondalds,breakfast,Sausage Burrito,111.0,g,sugars_g,2.0
McDondalds,breakfast,Sausage Burrito,111.0,g,protein_g,12.0
McDondalds,breakfast,Sausage McGriddles,141.0,g,calories_kcal,420.0
McDondalds,breakfast,Sausage McGriddles,141.0,g,total_fat_g,22.0
McDondalds,breakfast,Sausage McGriddles,141.0,g,saturated_fat_g,8.0
McDondalds,breakfast,Sausage McGriddles,141.0,g,trans_fat_g,0.0
McDondalds,breakfast,Sausage McGriddles,141.0,g,cholesterol_mg,35.0
McDondalds,breakfast,Sausage McGriddles,141.0,g,sodium_mg,1030.0
McDondalds,breakfast,Sausage McGriddles,141.0,g,carbohydrates_g,44.0
McDondalds,breakfast,Sausage McGriddles,141.0,g,dietary_fiber_g,2.0
McDondalds,breakfast,Sausage McGriddles,141.0,g,sugars_g,15.0
McDondalds,breakfast,Sausage McGriddles,141.0,g,protein_g,11.0
McDondalds,breakfast,Sausage McMuffin,111.0,g,calories_kcal,370.0
McDondalds,breakfast,Sausage McMuffin,111.0,g,total_fat_g,23.0
McDondalds,breakfast,Sausage McMuffin,111.0,g,saturated_fat_g,8.0
McDondalds,breakfast,Sausage McMuffin,111.0,g,trans_fat_g,0.0
McDondalds,breakfast,Sausage McMuffin,111.0,g,cholesterol_mg,45.0
McDondalds,breakfast,Sausage McMuffin,111.0,g,sodium_mg,780.0
McDondalds,breakfast,Sausage McMuffin,111.0,g,carbohydrates_g,29.0
McDondalds,breakfast,Sausage McMuffin,111.0,g,dietary_fiber_g,4.0
McDondalds,breakfast,Sausage McMuffin,111.0,g,sugars_g,2.0
McDondalds,breakfast,Sausage McMuffin,111.0,g,protein_g,14.0
McDondalds,breakfast,Sausage McMuffin with Egg,161.0,g,calories_kcal,450.0
McDondalds,breakfast,Sausage McMuffin with Egg,161.0,g,total_fat_g,28.0
McDondalds,breakfast,Sausage McMuffin with Egg,161.0,g,saturated_fat_g,10.0
McDondalds,breakfast,Sausage McMuffin with Egg,161.0,g,trans_fat_g,0.0
McDondalds,breakfast,Sausage McMuffin with Egg,161.0,g,cholesterol_mg,285.0
McDondalds,breakfast,Sausage McMuffin with Egg,161.0,g,sodium_mg,860.0
McDondalds,breakfast,Sausage McMuffin with Egg,161.0,g,carbohydrates_g,30.0
McDondalds,breakfast,Sausage McMuffin with Egg,161.0,g,dietary_fiber_g,4.0
McDondalds,breakfast,Sausage McMuffin with Egg,161.0,g,sugars_g,2.0
McDondalds,breakfast,Sausage McMuffin with Egg,161.0,g,protein_g,21.0
McDondalds,breakfast,Sausage McMuffin with Egg Whites,161.0,g,calories_kcal,400.0
McDondalds,breakfast,Sausage McMuffin with Egg Whites,161.0,g,total_fat_g,23.0
McDondalds,breakfast,Sausage McMuffin with Egg Whites,161.0,g,saturated_fat_g,8.0
McDondalds,breakfast,Sausage McMuffin with Egg Whites,161.0,g,trans_fat_g,0.0
McDondalds,breakfast,Sausage McMuffin with Egg Whites,161.0,g,cholesterol_mg,50.0
McDondalds,breakfast,Sausage McMuffin with Egg Whites,161.0,g,sodium_mg,880.0
McDondalds,breakfast,Sausage McMuffin with Egg Whites,161.0,g,carbohydrates_g,30.0
McDondalds,breakfast,Sausage McMuffin with Egg Whites,161.0,g,dietary_fiber_g,4.0
McDondalds,breakfast,Sausage McMuffin with Egg Whites,161.0,g,sugars_g,2.0
McDondalds,breakfast,Sausage McMuffin with Egg Whites,161.0,g,protein_g,21.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles",201.0,g,calories_kcal,550.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles",201.0,g,total_fat_g,31.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles",201.0,g,saturated_fat_g,12.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles",201.0,g,trans_fat_g,0.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles",201.0,g,cholesterol_mg,265.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles",201.0,g,sodium_mg,1320.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles",201.0,g,carbohydrates_g,48.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles",201.0,g,dietary_fiber_g,2.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles",201.0,g,sugars_g,15.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles",201.0,g,protein_g,20.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles with Egg Whites",205.0,g,calories_kcal,500.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles with Egg Whites",205.0,g,total_fat_g,26.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles with Egg Whites",205.0,g,saturated_fat_g,10.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles with Egg Whites",205.0,g,trans_fat_g,0.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles with Egg Whites",205.0,g,cholesterol_mg,50.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles with Egg Whites",205.0,g,sodium_mg,1320.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles with Egg Whites",205.0,g,carbohydrates_g,46.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles with Egg Whites",205.0,g,dietary_fiber_g,2.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles with Egg Whites",205.0,g,sugars_g,15.0
McDondalds,breakfast,"Sausage, Egg & Cheese McGriddles with Egg Whites",205.0,g,protein_g,21.0
McDondalds,breakfast,Southern Style Chicken Biscuit (Large Biscuit),157.0,g,calories_kcal,470.0
McDondalds,breakfast,Southern Style Chicken Biscuit (Large Biscuit),157.0,g,total_fat_g,24.0
McDondalds,breakfast,Southern Style Chicken Biscuit (Large Biscuit),157.0,g,saturated_fat_g,9.0
McDondalds,breakfast,Southern Style Chicken Biscuit (Large Biscuit),157.0,g,trans_fat_g,0.0
McDondalds,breakfast,Southern Style Chicken Biscuit (Large Biscuit),157.0,g,cholesterol_mg,30.0
